narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
P01_09_805,P01,P01_09,00:53:58.190,00:53:50.75,00:53:59.67,193845,194380,continue washing pan,wash,2,pan,5,['pan'],[5]
P01_09_806,P01,P01_09,00:54:01.069,00:53:59.77,00:54:05.14,194386,194708,rinse pan,rinse,2,pan,5,['pan'],[5]
P01_09_807,P01,P01_09,00:54:06.009,00:54:04.64,00:54:07.08,194678,194824,put pan into rack,put-into,5,pan,5,"['pan', 'rack']","[5, 110]"
P01_09_808,P01,P01_09,00:54:07.089,00:54:07.18,00:54:11.58,194830,195094,rinse spoon,rinse,2,spoon,1,['spoon'],[1]
P01_09_809,P01,P01_09,00:54:12.619,00:54:11.68,00:54:12.32,195100,195139,put down spoon,put-down,1,spoon,1,['spoon'],[1]
P01_09_81,P01,P01_09,00:03:40.409,00:03:38.70,00:03:46.63,13122,13597,stir flour,stir,10,flour,75,['flour'],[75]
P01_09_810,P01,P01_09,00:54:14.869,00:54:12.42,00:54:28.35,195145,196101,rinse cutting board,rinse,2,board:cutting,18,['board:cutting'],[18]
P01_09_811,P01,P01_09,00:54:28.859,00:54:28.35,00:54:30.16,196101,196209,put cutting board into rack,put,1,board:cutting,18,"['board:cutting', 'rack']","[18, 110]"
P01_09_812,P01,P01_09,00:54:29.859,00:54:29.94,00:54:31.13,196196,196267,take measuring cup,take,0,cup:measuring,13,['cup:measuring'],[13]
P01_09_813,P01,P01_09,00:54:31.150,00:54:30.81,00:54:39.86,196248,196791,rinse cup,rinse,2,cup,13,['cup'],[13]
P01_09_814,P01,P01_09,00:54:39.849,00:54:39.66,00:54:42.50,196779,196950,put measuring cup into rack,put,1,cup:measuring,13,"['cup:measuring', 'rack']","[13, 110]"
P01_09_815,P01,P01_09,00:54:45.430,00:54:45.39,00:54:47.26,197123,197235,open oven,open,3,oven,46,['oven'],[46]
P01_09_816,P01,P01_09,00:54:46.430,00:54:46.64,00:54:47.52,197198,197251,check pizza,check,24,pizza,91,['pizza'],[91]
P01_09_817,P01,P01_09,00:54:48.219,00:54:47.66,00:54:49.16,197259,197349,close oven,close,4,oven,46,['oven'],[46]
P01_09_818,P01,P01_09,00:54:50.369,00:54:50.51,00:54:51.26,197430,197475,take cloth,take,0,cloth,17,['cloth'],[17]
P01_09_819,P01,P01_09,00:54:51.369,00:54:51.55,00:54:54.03,197493,197641,turn on tap,turn-on,6,tap,0,['tap'],[0]
P01_09_82,P01,P01_09,00:03:47.319,00:03:46.73,00:03:47.93,13603,13675,take measuring cup,take,0,cup:measuring,13,['cup:measuring'],[13]
P01_09_820,P01,P01_09,00:54:53.039,00:54:53.21,00:54:54.66,197592,197679,rinse cloth,rinse,2,cloth,17,['cloth'],[17]
P01_09_821,P01,P01_09,00:54:54.039,00:54:55.04,00:55:05.07,197702,198304,wipe counter,wipe,2,counter,42,['counter'],[42]
P01_09_822,P01,P01_09,00:55:07.640,00:55:05.20,00:55:08.20,198312,198492,squeeze cloth,squeeze,18,cloth,17,['cloth'],[17]
P01_09_823,P01,P01_09,00:55:08.640,00:55:08.45,00:55:10.59,198507,198635,wipe counter,wipe,2,counter,42,['counter'],[42]
P01_09_824,P01,P01_09,00:55:12.160,00:55:11.42,00:55:17.67,198685,199060,wipe sink,wipe,2,sink,63,['sink'],[63]
P01_09_825,P01,P01_09,00:55:18.869,00:55:18.03,00:55:18.82,199081,199129,turn on tap,turn-on,6,tap,0,['tap'],[0]
P01_09_826,P01,P01_09,00:55:20.660,00:55:20.49,00:55:21.84,199229,199310,turn off tap,turn-off,8,tap,0,['tap'],[0]
P01_09_827,P01,P01_09,00:55:23.160,00:55:21.57,00:55:23.82,199294,199429,squeeze cloth,squeeze,18,cloth,17,['cloth'],[17]
P01_09_828,P01,P01_09,00:55:28.079,00:55:27.12,00:55:30.44,199627,199826,throw something into bin,throw-into,13,bin,36,['bin'],[36]
P01_09_829,P01,P01_09,00:55:30.660,00:55:30.48,00:55:31.11,199828,199866,close bin,close,4,bin,36,['bin'],[36]
P01_09_83,P01,P01_09,00:03:48.319,00:03:48.05,00:03:52.32,13683,13939,pour water,pour,9,water,27,['water'],[27]
P01_09_830,P01,P01_09,00:55:36.079,00:55:33.75,00:55:37.50,200025,200250,wash hands,wash,2,hand,11,['hand'],[11]
P01_09_831,P01,P01_09,00:55:35.079,00:55:34.41,00:55:35.66,200064,200139,turn on tap,turn-on,6,tap,0,['tap'],[0]
P01_09_832,P01,P01_09,00:55:37.140,00:55:37.47,00:55:38.18,200248,200290,turn off tap,turn-off,8,tap,0,['tap'],[0]
P01_09_833,P01,P01_09,00:55:39.829,00:55:40.19,00:55:42.67,200411,200560,dry hands,dry,14,hand,11,['hand'],[11]
P01_09_834,P01,P01_09,00:55:44.189,00:55:43.54,00:55:44.54,200612,200672,take glass,take,0,glass,10,['glass'],[10]
P01_09_835,P01,P01_09,00:55:45.189,00:55:45.14,00:55:49.39,200708,200963,drink beer,drink,60,beer,231,['beer'],[231]
P01_09_836,P01,P01_09,00:55:49.569,00:55:49.49,00:55:50.99,200969,201059,put down glass,put-down,1,glass,10,['glass'],[10]
P01_09_837,P01,P01_09,00:55:52.969,00:55:52.34,00:55:54.59,201140,201275,open oven,open,3,oven,46,['oven'],[46]
P01_09_838,P01,P01_09,00:55:54.009,00:55:54.34,00:55:55.82,201260,201349,check pizza,check,24,pizza,91,['pizza'],[91]
P01_09_839,P01,P01_09,00:55:55.019,00:55:55.54,00:55:56.54,201332,201392,close oven,close,4,oven,46,['oven'],[46]
P01_09_84,P01,P01_09,00:03:51.980,00:03:52.01,00:03:53.44,13920,14006,put down measuring cup,put-down,1,cup:measuring,13,['cup:measuring'],[13]
P01_09_840,P01,P01_09,00:55:58.410,00:55:57.99,00:55:58.69,201479,201521,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P01_09_841,P01,P01_09,00:56:00.930,00:55:59.10,00:56:01.47,201546,201688,take plate,take,0,plate,2,['plate'],[2]
P01_09_842,P01,P01_09,00:56:02.979,00:56:01.37,00:56:03.36,201682,201801,take plate,take,0,plate,2,['plate'],[2]
P01_09_843,P01,P01_09,00:56:04.029,00:56:03.85,00:56:05.12,201831,201907,put down plate,put-down,1,plate,2,['plate'],[2]
P01_09_844,P01,P01_09,00:56:12.019,00:56:05.03,00:56:08.67,201901,202120,put down plate,put-down,1,plate,2,['plate'],[2]
P01_09_845,P01,P01_09,00:56:13.019,00:56:13.62,00:56:15.01,202417,202500,open drawer,open,3,drawer,8,['drawer'],[8]
P01_09_846,P01,P01_09,00:56:15.759,00:56:15.31,00:56:16.03,202518,202561,close drawer,close,4,drawer,8,['drawer'],[8]
P01_09_847,P01,P01_09,00:56:16.759,00:56:16.68,00:56:17.65,202600,202659,open oven,open,3,oven,46,['oven'],[46]
P01_09_848,P01,P01_09,00:56:19.689,00:56:17.75,00:56:21.79,202665,202907,take pizza,take,0,pizza,91,['pizza'],[91]
P01_09_849,P01,P01_09,00:56:24.650,00:56:23.74,00:56:25.89,203024,203153,close oven,close,4,oven,46,['oven'],[46]
P01_09_85,P01,P01_09,00:03:54.970,00:03:53.54,00:04:08.34,14012,14900,stir,stir,10,flour,75,['flour'],[75]
P01_09_850,P01,P01_09,00:56:35.809,00:56:34.66,00:56:39.11,203679,203946,drink more beer,drink,60,beer:more,231,['beer:more'],[231]
P01_09_851,P01,P01_09,00:56:38.920,00:56:37.48,00:56:40.02,203848,204001,put down glass,put-down,1,glass,10,['glass'],[10]
P01_09_852,P01,P01_09,00:56:44.400,00:56:42.54,00:56:45.08,204152,204304,check basil plant,check,24,plant:basil,201,['plant:basil'],[201]
P01_09_853,P01,P01_09,00:56:47.869,00:56:45.65,00:56:48.35,204339,204501,take basil,take,0,basil,201,['basil'],[201]
P01_09_854,P01,P01_09,00:56:53.699,00:56:51.43,00:56:55.08,204685,204904,spread basil leaves,spread,27,leaf:basil,62,['leaf:basil'],[62]
P01_09_855,P01,P01_09,00:56:58.039,00:56:57.05,00:56:58.57,205023,205114,open oven,open,3,oven,46,['oven'],[46]
P01_09_856,P01,P01_09,00:57:00.140,00:56:58.77,00:57:04.42,205126,205465,take pizza,take,0,pizza,91,['pizza'],[91]
P01_09_857,P01,P01_09,00:57:04.579,00:57:04.52,00:57:06.84,205471,205610,put down pizza,put-down,1,pizza,91,['pizza'],[91]
P01_09_858,P01,P01_09,00:57:17.989,00:57:17.06,00:57:19.15,206223,206349,close oven,close,4,oven,46,['oven'],[46]
P01_09_859,P01,P01_09,00:57:23.609,00:57:22.92,00:57:24.29,206575,206657,take plate,take,0,plate,2,['plate'],[2]
P01_09_86,P01,P01_09,00:04:07.500,00:04:02.24,00:04:12.49,14534,15149,continue stirring flour,stir,10,flour,75,['flour'],[75]
P01_09_860,P01,P01_09,00:57:24.609,00:57:24.25,00:57:26.49,206655,206789,put down plate,put-down,1,plate,2,['plate'],[2]
P01_09_861,P01,P01_09,00:57:31.670,00:57:31.43,00:57:32.96,207085,207177,open drawer,open,3,drawer,8,['drawer'],[8]
P01_09_862,P01,P01_09,00:57:33.579,00:57:33.06,00:57:35.37,207183,207322,take something,take,0,drawer,8,['drawer'],[8]
P01_09_863,P01,P01_09,00:57:35.799,00:57:35.59,00:57:36.46,207335,207387,put down something,put-down,1,drawer,8,['drawer'],[8]
P01_09_864,P01,P01_09,00:57:42.739,00:57:36.78,00:57:47.84,207406,208070,taking pizza off paper,take-off,12,pizza,91,"['pizza', 'paper']","[91, 49]"
P01_09_865,P01,P01_09,00:57:56.859,00:57:50.45,00:58:11.24,208227,209474,continue taking pizza off paper,take-off,12,pizza,91,"['pizza', 'paper']","[91, 49]"
P01_09_866,P01,P01_09,00:58:12.299,00:58:11.92,00:58:12.92,209515,209575,put down something,put-down,1,pizza,91,['pizza'],[91]
P01_09_867,P01,P01_09,00:58:13.299,00:58:13.00,00:58:15.18,209580,209710,open drawer,open,3,drawer,8,['drawer'],[8]
P01_09_868,P01,P01_09,00:58:17.189,00:58:16.89,00:58:18.60,209813,209916,open drawer,open,3,drawer,8,['drawer'],[8]
P01_09_869,P01,P01_09,00:58:18.219,00:58:18.57,00:58:22.25,209914,210135,looking for something,look-for,48,drawer,8,['drawer'],[8]
P01_09_87,P01,P01_09,00:04:14.720,00:04:14.40,00:04:18.38,15264,15502,pour more water into bowl,pour-into,9,water:more,27,"['water:more', 'bowl']","[27, 7]"
P01_09_870,P01,P01_09,00:58:25.599,00:58:24.88,00:58:46.87,210292,211612,cut pizza,cut,7,pizza,91,['pizza'],[91]
P01_09_871,P01,P01_09,00:58:38.890,00:58:28.66,00:58:53.82,210519,212029,cut pizza,cut,7,pizza,91,['pizza'],[91]
P01_09_872,P01,P01_09,00:59:05.339,00:58:54.62,00:59:03.10,212077,212586,take pizza slice,take,0,slice:pizza,91,['slice:pizza'],[91]
P01_09_873,P01,P01_09,00:59:03.849,00:59:03.12,00:59:04.66,212587,212679,put pizza slice onto plate,put-onto,1,slice:pizza,91,"['slice:pizza', 'plate']","[91, 2]"
P01_09_874,P01,P01_09,00:58:56.999,00:59:04.76,00:59:12.21,212685,213132,take pizza slice,take,0,slice:pizza,91,['slice:pizza'],[91]
P01_09_875,P01,P01_09,00:59:12.910,00:59:13.14,00:59:17.39,213188,213443,put pizza slice onto plate,put-onto,1,slice:pizza,91,"['slice:pizza', 'plate']","[91, 2]"
P01_09_876,P01,P01_09,00:59:18.999,00:59:18.09,00:59:21.17,213485,213670,put down things onto counter,put-down,1,counter,42,['counter'],[42]
P01_09_877,P01,P01_09,00:59:20.799,00:59:21.27,00:59:22.63,213676,213757,open oven,open,3,oven,46,['oven'],[46]
P01_09_878,P01,P01_09,00:59:23.609,00:59:22.73,00:59:24.33,213763,213859,close oven,close,4,oven,46,['oven'],[46]
P01_09_879,P01,P01_09,00:59:25.519,00:59:25.16,00:59:26.31,213909,213978,take plate,take,0,plate,2,['plate'],[2]
P01_09_88,P01,P01_09,00:04:18.760,00:04:18.48,00:04:19.72,15508,15583,put down measuring cup,put-down,1,cup:measuring,13,['cup:measuring'],[13]
P01_09_880,P01,P01_09,00:59:27.180,00:59:26.41,00:59:28.86,213984,214131,put down plate,put-down,1,plate,2,['plate'],[2]
P01_09_89,P01,P01_09,00:04:21.450,00:04:20.62,00:04:29.52,15637,16171,stir flour,stir,10,flour,75,['flour'],[75]
P01_09_9,P01,P01_09,00:00:22.660,00:00:21.99,00:00:22.74,1319,1364,put down bag,put-down,1,bag,19,['bag'],[19]
P01_09_90,P01,P01_09,00:04:36.960,00:04:29.62,00:04:57.59,16177,17855,continue stirring flour,stir,10,flour,75,['flour'],[75]
P01_09_91,P01,P01_09,00:04:48.900,00:04:39.19,00:04:54.35,16751,17661,keep stirring flour,stir,10,flour,75,['flour'],[75]
P01_09_92,P01,P01_09,00:05:07.910,00:04:54.45,00:05:13.88,17667,18832,keep stirring flour,stir,10,flour,75,['flour'],[75]
P01_09_93,P01,P01_09,00:05:16.020,00:05:14.32,00:05:16.32,18859,18979,put cutting board in the rack,put-in,5,board:cutting,18,"['board:cutting', 'rack']","[18, 110]"
P01_09_94,P01,P01_09,00:05:18.470,00:05:17.98,00:05:19.23,19078,19153,take flour,take,0,flour,75,['flour'],[75]
P01_09_95,P01,P01_09,00:05:19.480,00:05:18.94,00:05:19.77,19136,19186,take measuring cup,take,0,cup:measuring,13,['cup:measuring'],[13]
P01_09_96,P01,P01_09,00:05:21.000,00:05:20.17,00:05:21.08,19210,19264,put down measuring cup,put-down,1,cup:measuring,13,['cup:measuring'],[13]
P01_09_97,P01,P01_09,00:05:22.440,00:05:21.25,00:05:21.93,19275,19315,take glass,take,0,glass,10,['glass'],[10]
P01_09_98,P01,P01_09,00:05:23.440,00:05:22.87,00:05:23.49,19372,19409,put down glass,put-down,1,glass,10,['glass'],[10]
P01_09_99,P01,P01_09,00:05:27.470,00:05:25.63,00:05:28.78,19537,19726,stir flour,stir,10,flour,75,['flour'],[75]
P01_102_0,P01,P01_102,00:00:01.100,00:00:00.54,00:00:02.23,27,111,take knife and plate,take,0,knife,4,"['knife', 'plate']","[4, 2]"
P01_102_1,P01,P01_102,00:00:07.600,00:00:07.49,00:00:09.05,374,452,move spatula and colander,move,11,spatula,20,"['spatula', 'colander']","[20, 39]"
P01_102_10,P01,P01_102,00:00:29.851,00:00:29.66,00:00:30.84,1483,1542,take knife,take,0,knife,4,['knife'],[4]
P01_102_100,P01,P01_102,00:03:44.600,00:03:44.45,00:03:45.00,11222,11250,wipe surface,wipe,2,surface,42,['surface'],[42]
P01_102_101,P01,P01_102,00:03:45.600,00:03:45.61,00:03:46.01,11280,11300,move glass,move,11,glass,10,['glass'],[10]
P01_102_102,P01,P01_102,00:03:46.851,00:03:46.06,00:03:46.56,11303,11328,wipe surface,wipe,2,surface,42,['surface'],[42]
P01_102_103,P01,P01_102,00:03:48.600,00:03:46.71,00:03:47.76,11335,11388,wipe surface,wipe,2,surface,42,['surface'],[42]
P01_102_104,P01,P01_102,00:03:50.100,00:03:48.21,00:03:49.21,11410,11460,wipe surface,wipe,2,surface,42,['surface'],[42]
P01_102_105,P01,P01_102,00:03:51.101,00:03:49.91,00:03:54.30,11495,11715,wipe surface,wipe,2,surface,42,['surface'],[42]
P01_102_106,P01,P01_102,00:03:55.350,00:03:55.22,00:03:55.74,11761,11787,move lid,move,11,lid,6,['lid'],[6]
P01_102_107,P01,P01_102,00:03:57.350,00:03:56.60,00:03:57.60,11830,11880,throw dust into the bin,throw-into,13,dust,54,"['dust', 'bin']","[54, 36]"
P01_102_108,P01,P01_102,00:03:57.851,00:03:57.80,00:03:58.95,11890,11947,wipe hand,wipe,2,hand,11,['hand'],[11]
P01_102_109,P01,P01_102,00:03:59.850,00:03:59.64,00:04:00.35,11982,12017,put down cloth,put-down,1,cloth,17,['cloth'],[17]
P01_102_11,P01,P01_102,00:00:30.850,00:00:30.91,00:00:37.32,1545,1866,wash knife,wash,2,knife,4,['knife'],[4]
P01_102_110,P01,P01_102,00:04:00.850,00:04:00.26,00:04:01.24,12013,12062,pour washing up liquid into hand,pour,9,liquid:washing:up,22,"['liquid:washing:up', 'hand']","[22, 11]"
P01_102_111,P01,P01_102,00:04:01.600,00:04:01.20,00:04:02.20,12060,12110,wash hands,wash,2,hand,11,['hand'],[11]
P01_102_112,P01,P01_102,00:04:02.350,00:04:02.21,00:04:02.81,12110,12140,turn off tap,turn-off,8,tap,0,['tap'],[0]
P01_102_113,P01,P01_102,00:04:03.350,00:04:02.88,00:04:09.79,12144,12489,rinse hands,rinse,2,hand,11,['hand'],[11]
P01_102_114,P01,P01_102,00:04:05.851,00:04:03.55,00:04:09.93,12177,12496,rinse hands,rinse,2,hand,11,['hand'],[11]
P01_102_115,P01,P01_102,00:04:10.102,00:04:10.19,00:04:11.54,12509,12577,turn off tap,turn-off,8,tap,0,['tap'],[0]
P01_102_116,P01,P01_102,00:04:14.350,00:04:13.94,00:04:24.75,12697,13237,take rag,take,0,rag,17,['rag'],[17]
P01_102_117,P01,P01_102,00:04:15.850,00:04:14.69,00:04:21.46,12734,13072,dry hands,dry,14,hand,11,['hand'],[11]
P01_102_118,P01,P01_102,00:04:19.100,00:04:15.60,00:04:21.60,12780,13080,dry hands,dry,14,hand,11,['hand'],[11]
P01_102_119,P01,P01_102,00:04:22.100,00:04:21.70,00:04:22.80,13085,13140,put down rag,put-down,1,rag,17,['rag'],[17]
P01_102_12,P01,P01_102,00:00:37.350,00:00:37.38,00:00:37.80,1869,1889,put down knife,put-down,1,knife,4,['knife'],[4]
P01_102_120,P01,P01_102,00:04:23.602,00:04:23.61,00:04:24.82,13180,13241,take lid,take,0,lid,6,['lid'],[6]
P01_102_121,P01,P01_102,00:04:24.851,00:04:24.00,00:04:25.30,13200,13265,put lid onto container,put-onto,1,lid,6,"['lid', 'container']","[6, 21]"
P01_102_122,P01,P01_102,00:04:27.100,00:04:25.30,00:04:29.37,13265,13468,close lid,close,4,lid,6,['lid'],[6]
P01_102_123,P01,P01_102,00:04:29.101,00:04:29.39,00:04:30.69,13469,13534,take container,take,0,container,21,['container'],[21]
P01_102_124,P01,P01_102,00:04:30.100,00:04:30.05,00:04:31.49,13502,13574,open fridge,open,3,fridge,12,['fridge'],[12]
P01_102_125,P01,P01_102,00:04:31.100,00:04:30.85,00:04:32.10,13542,13605,put container into fridge,put-into,5,container,21,"['container', 'fridge']","[21, 12]"
P01_102_126,P01,P01_102,00:04:32.100,00:04:32.10,00:04:33.05,13605,13652,close fridge,close,4,fridge,12,['fridge'],[12]
P01_102_13,P01,P01_102,00:00:37.850,00:00:37.56,00:00:38.58,1878,1929,take fork,take,0,fork,14,['fork'],[14]
P01_102_14,P01,P01_102,00:00:38.850,00:00:38.54,00:00:41.68,1927,2084,wash fork,wash,2,fork,14,['fork'],[14]
P01_102_15,P01,P01_102,00:00:41.600,00:00:41.73,00:00:42.16,2086,2108,put down fork,put-down,1,fork,14,['fork'],[14]
P01_102_16,P01,P01_102,00:00:42.600,00:00:42.26,00:00:43.40,2113,2170,take plate,take,0,plate,2,['plate'],[2]
P01_102_17,P01,P01_102,00:00:43.350,00:00:43.32,00:00:43.83,2166,2191,turn on tap,turn-on,6,tap,0,['tap'],[0]
P01_102_18,P01,P01_102,00:00:44.350,00:00:43.93,00:00:44.71,2196,2235,turn off tap,turn-off,8,tap,0,['tap'],[0]
P01_102_19,P01,P01_102,00:00:45.600,00:00:45.49,00:00:50.92,2274,2546,wash plate,wash,2,plate,2,['plate'],[2]
P01_102_2,P01,P01_102,00:00:10.350,00:00:09.66,00:00:10.84,483,542,open bin,open,3,bin,36,['bin'],[36]
P01_102_20,P01,P01_102,00:00:51.601,00:00:51.41,00:00:54.30,2570,2715,wash plate,wash,2,plate,2,['plate'],[2]
P01_102_21,P01,P01_102,00:00:54.850,00:00:54.67,00:00:55.40,2733,2770,take knife,take,0,knife,4,['knife'],[4]
P01_102_22,P01,P01_102,00:00:55.100,00:00:55.14,00:00:55.40,2757,2770,put down knife,put-down,1,knife,4,['knife'],[4]
P01_102_23,P01,P01_102,00:00:55.850,00:00:55.45,00:00:56.12,2772,2806,take colander,take,0,colander,39,['colander'],[39]
P01_102_24,P01,P01_102,00:00:56.101,00:00:56.09,00:00:56.64,2804,2832,put down plate,put-down,1,plate,2,['plate'],[2]
P01_102_25,P01,P01_102,00:00:57.600,00:00:57.76,00:01:05.06,2888,3253,wash colander,wash,2,colander,39,['colander'],[39]
P01_102_26,P01,P01_102,00:01:06.101,00:01:05.24,00:01:08.52,3261,3426,wash colander,wash,2,colander,39,['colander'],[39]
P01_102_27,P01,P01_102,00:01:08.100,00:01:08.09,00:01:08.64,3404,3432,put down colander,put-down,1,colander,39,['colander'],[39]
P01_102_28,P01,P01_102,00:01:09.100,00:01:09.22,00:01:10.17,3461,3508,turn on tap,turn-on,6,tap,0,['tap'],[0]
P01_102_29,P01,P01_102,00:01:10.600,00:01:10.19,00:01:11.12,3509,3556,rinse hands,rinse,2,hand,11,['hand'],[11]
P01_102_3,P01,P01_102,00:00:11.600,00:00:11.09,00:00:11.94,554,597,take knife,take,0,knife,4,['knife'],[4]
P01_102_30,P01,P01_102,00:01:11.350,00:01:11.22,00:01:11.83,3561,3591,take spatula,take,0,spatula,20,['spatula'],[20]
P01_102_31,P01,P01_102,00:01:12.100,00:01:12.15,00:01:16.77,3607,3838,rinse spatula,rinse,2,spatula,20,['spatula'],[20]
P01_102_32,P01,P01_102,00:01:20.100,00:01:16.90,00:01:24.32,3845,4216,rinse spatula,rinse,2,spatula,20,['spatula'],[20]
P01_102_33,P01,P01_102,00:01:24.350,00:01:24.49,00:01:25.01,4224,4250,put down spatula,put-down,1,spatula,20,['spatula'],[20]
P01_102_34,P01,P01_102,00:01:26.101,00:01:25.95,00:01:26.66,4297,4333,take fork,take,0,fork,14,['fork'],[14]
P01_102_35,P01,P01_102,00:01:26.600,00:01:26.22,00:01:28.56,4311,4428,rinse fork,rinse,2,fork,14,['fork'],[14]
P01_102_36,P01,P01_102,00:01:29.350,00:01:30.49,00:01:31.30,4524,4565,take knife,take,0,knife,4,['knife'],[4]
P01_102_37,P01,P01_102,00:01:29.351,00:01:28.74,00:01:29.84,4437,4492,put down fork,put-down,1,fork,14,['fork'],[14]
P01_102_38,P01,P01_102,00:01:30.600,00:01:30.24,00:01:33.49,4512,4674,rinse knife,rinse,2,knife,4,['knife'],[4]
P01_102_39,P01,P01_102,00:01:34.100,00:01:33.59,00:01:34.75,4679,4737,put down knife,put-down,1,knife,4,['knife'],[4]
P01_102_4,P01,P01_102,00:00:12.600,00:00:12.00,00:00:13.00,600,650,move orange skin into the bin,move-into,11,skin:orange,48,"['skin:orange', 'bin']","[48, 36]"
P01_102_40,P01,P01_102,00:01:35.600,00:01:34.85,00:01:36.49,4742,4824,take colander,take,0,colander,39,['colander'],[39]
P01_102_41,P01,P01_102,00:01:36.350,00:01:35.74,00:01:46.14,4787,5307,rinse colander,rinse,2,colander,39,['colander'],[39]
P01_102_42,P01,P01_102,00:01:43.850,00:01:35.81,00:01:47.07,4790,5353,rinse colander,rinse,2,colander,39,['colander'],[39]
P01_102_43,P01,P01_102,00:01:47.600,00:01:47.42,00:01:48.57,5371,5428,turn off tap,turn-off,8,tap,0,['tap'],[0]
P01_102_44,P01,P01_102,00:01:48.100,00:01:50.02,00:01:51.07,5501,5553,adjust tap,adjust,17,tap,0,['tap'],[0]
P01_102_45,P01,P01_102,00:01:49.102,00:01:48.84,00:01:50.19,5442,5509,take plate,take,0,plate,2,['plate'],[2]
P01_102_46,P01,P01_102,00:01:49.850,00:01:51.09,00:01:54.49,5554,5724,rinse plate,rinse,2,plate,2,['plate'],[2]
P01_102_47,P01,P01_102,00:01:50.601,00:01:48.00,00:01:48.57,5400,5428,adjust tap,adjust,17,tap,0,['tap'],[0]
P01_102_48,P01,P01_102,00:01:51.851,00:01:51.13,00:01:52.54,5556,5627,rinse plate,rinse,2,plate,2,['plate'],[2]
P01_102_49,P01,P01_102,00:01:53.351,00:01:52.54,00:01:54.09,5627,5704,rinse plate,rinse,2,plate,2,['plate'],[2]
P01_102_5,P01,P01_102,00:00:13.850,00:00:13.62,00:00:14.78,681,739,put down plate,put-down,1,plate,2,['plate'],[2]
P01_102_50,P01,P01_102,00:01:54.600,00:01:54.19,00:01:54.94,5709,5747,turn off tap,turn-off,8,tap,0,['tap'],[0]
P01_102_51,P01,P01_102,00:01:56.350,00:01:56.34,00:01:57.38,5817,5869,put down plate,put-down,1,plate,2,['plate'],[2]
P01_102_52,P01,P01_102,00:01:59.100,00:01:58.53,00:01:59.34,5926,5967,take wok,take,0,wok,5,['wok'],[5]
P01_102_53,P01,P01_102,00:02:01.350,00:02:00.54,00:02:03.79,6027,6189,pour washing up liquid into wok,pour,9,liquid:washing:up,22,"['liquid:washing:up', 'wok']","[22, 5]"
P01_102_54,P01,P01_102,00:02:04.100,00:02:03.82,00:02:04.17,6191,6208,take sponge,take,0,sponge,9,['sponge'],[9]
P01_102_55,P01,P01_102,00:02:04.350,00:02:04.44,00:02:05.19,6222,6259,put down wok,put-down,1,wok,5,['wok'],[5]
P01_102_56,P01,P01_102,00:02:05.102,00:02:04.82,00:02:15.85,6241,6792,wash wok,wash,2,wok,5,['wok'],[5]
P01_102_57,P01,P01_102,00:02:09.350,00:02:07.00,00:02:23.36,6350,7168,wash wok,wash,2,wok,5,['wok'],[5]
P01_102_58,P01,P01_102,00:02:25.600,00:02:22.89,00:02:29.96,7144,7498,wash wok,wash,2,wok,5,['wok'],[5]
P01_102_59,P01,P01_102,00:02:32.350,00:02:30.30,00:02:34.45,7515,7722,wash wok,wash,2,wok,5,['wok'],[5]
